Unnamed: 0,Unnamed: 1,개념설명,국내 산업규모 (2022),국내 추정여부 (2022),국내 추정근거 (2022),출처 (국내 2022),국내 산업규모 (2023),국내 추정여부 (2023),국내 추정근거 (2023),출처 (국내 2023),국내 산업규모 (2024),국내 추정여부 (2024),국내 추정근거 (2024),출처 (국내 2024),해외 산업규모 (2022),해외 추정여부 (2022),해외 추정근거 (2022),출처 (해외 2022),해외 산업규모 (2023),해외 추정여부 (2023),해외 추정근거 (2023),출처 (해외 2023),해외 산업규모 (2024),해외 추정여부 (2024),해외 추정근거 (2024),출처 (해외 2024)
F010501,체온계,"	인체나 사물의 온도를 측정할 수 있는 기기, 건강관리 필수품",,,,,,,,,,,,,1600000000,True,"2024년 세계 체온 모니터링 시장은 약 16억 9천만 달러로 추정되며, CAGR 5.04% 적용하여 역산 및 추정함.",https://www.giikorea.co.kr/report/moi1444497-body-temperature-monitoring-market-share-analysis.html,1650000000,True,글로벌 체온 모니터링 시장 규모 및 연평균 성장률 5.04%를 활용하여 2023년 시장 규모 추정함.,https://www.giikorea.co.kr/report/moi1444497-body-temperature-monitoring-market-share-analysis.html,1690000000,True,글로벌 체온 모니터링 시장 보고서에 근거하여 2024년 16억 9천만 달러 규모로 정확히 추정됨.,https://www.giikorea.co.kr/report/moi1444497-body-temperature-monitoring-market-share-analysis.html
F010502,고데기,전기를 이용하여 데우거나 뜨겁게 한 다음 머리 모양을 다듬는 기구,200,True,"헤어 드라이어 시장 규모 약 1,100억을 참고하여, 고데기 시장의 점유율을 10%로 추정하여 계산",https://brunch.co.kr/@nappol/24,,,,,,,,,11800,True,Global Hair Care Appliances 시장의 2024년 규모 628억 달러에서 고데기 점유율을 5%로 추정,https://www.businessresearchinsights.com/ko/market-reports/hair-care-appliances-market-110486,,,,,,,,
F010503,구강관리기,	구강 내 세균 제거 및 입냄새 제거를 위한 액체 형태의 구강 위생 제품,315000000,True,"한국 구강관리기 시장규모 관련 직접 데이터 부재로 글로벌 구강간호 시장에서 아시아 태평양 점유율 약 37.1%를 적용, 추가로 국내 경제규모 및 소비자 구강위생 제품 성장률 반영 추정.",https://www.fortunebusinessinsights.com/ko/oral-care-market-103533,330000000,True,2022년 추정치에 연간 국내 구강관리기 시장 성장률 약 4.8%를 적용하여 추정.,https://www.fortunebusinessinsights.com/ko/oral-care-market-103533,350000000,True,"2023년 추정치 기반 성장추세 유지 및 국내 신제품 출시 증가, 소비자 인식 확산 고려한 추정.",https://www.fortunebusinessinsights.com/ko/oral-care-market-103533,3633000000,False,"글로벌 구강 간호 시장은 포춘비즈니스인사이트에서 2024년 363억 3천만 달러로 평가된 공식 데이터, 추정 아님.",https://www.fortunebusinessinsights.com/ko/oral-care-market-103533,3760000000,False,2024년 공식 평가치와 CAGR 4.25%에 근거하여 2023년과 2024년 데이터 추정.,https://www.fortunebusinessinsights.com/ko/oral-care-market-103533,3850000000,True,"2023년 데이터에 성장률 적용한 추정이며, 글로벌 공식 보고서 기반 예측치임.",https://www.fortunebusinessinsights.com/ko/oral-care-market-103533
F010504,"눈썹, 네일관리",눈썹이나 네일을 깔끔하고 아름답게 관리하는 것,30000000,True,"국내 반영구 화장 시장 규모는 비의료인 시술의 음지 시장과 사회적 인식을 바탕으로 약 3조원으로 추정됨. 눈썹 문신 및 관리가 주를 이루며, 공식 데이터 부족으로 관련 업계 보고서 및 기사 참고하여 추정함.",https://biz.chosun.com/topics/topics_social/2024/04/29/6UA4RHEHCFEMPLT3H3FV5XF2QE/,31000000,True,2022년 기준 국내 반영구 화장 시장 규모에서 3% 성장률을 적용하여 추정. 동일한 시장 상황 및 성장 동인 유지 가정.,https://biz.chosun.com/topics/topics_social/2024/04/29/6UA4RHEHCFEMPLT3H3FV5XF2QE/,32000000,True,2023년 규모에서 연간 3% 성장률을 계속 적용하여 추정함.,https://biz.chosun.com/topics/topics_social/2024/04/29/6UA4RHEHCFEMPLT3H3FV5XF2QE/,1100000,False,"글로벌 속눈썹 영양 및 성장 시장 규모는 약 1억 1,800만 달러로, Verified Market Reports 및 Business Research Insights 등에서 확인됨.",https://www.businessresearchinsights.com/ko/market-reports/eyelash-nourish-market-106334,1080000,False,2022년 규모에서 글로벌 속눈썹 세럼 시장 8.3% 성장률과 속눈썹 영양 5.2% 성장률 평균 적용하여 추정함.,https://www.verifiedmarketreports.com/ko/product/eyelash-serum-market/,1150000,True,2023년 규모에 비슷한 성장률(약 6%)을 적용하여 추정함.,https://www.verifiedmarketreports.com/ko/product/eyelash-serum-market/
F010505,"두피, 헤어관리",머리의 피부와 모발 따위의 상태를 파악하여 적절한 조치를 취해 건강하게 가꾸는 일,15000000000,False,"2022년 국내 헤어케어 시장 규모는 약 1조5000억 원으로 보고되었으며, 2023년과 2024년은 2022년 대비 16.24% 성장(2023)과 약 7.8% 성장(2024) 예측치를 반영하여 추정함. 2023년 데이터는 2024년 10월 전망치 기반, 2024년은 올해 시장 성장 추세와 프리미엄 제품 수요 증가를 고려함.",https://economist.co.kr/article/view/ecn202410310063,17436000000,True,"2022년 대비 16.24% 성장 전망(헤럴드경제 2024년 10월), 탈모 및 두피관리 수요 증가와 스키니피케이션 트렌드를 기반으로 2023년 시장 규모 추정.",https://biz.heraldcorp.com/article/3829583,18800000000,True,"2024년 국내 시장은 2023년 성장 추세를 이어가면서, 프리미엄 헤어케어 강화와 두피관리 제품 확장에 따른 약 7.8% 성장률로 추정함.",https://biz.heraldcorp.com/article/3829583,135000000000000,False,"2022년 전 세계 헤어케어 시장 규모는 약 135조 원(약 1,200억 달러 상당)으로 보고되었으며, 이를 원화로 환산하여 표기. 해당 값은 Fortune Business Insights, Spherical Insights 등의 글로벌 보고서 기반 수치임.",https://www.fortunebusinessinsights.com/ko/hair-care-market-102555,144450000000000,True,"전 세계 시장은 2022년 대비 7% 성장한 약 144조 원(약 1,280억 달러)으로 추정. CAGR 7% 성장률 적용한 수치로, 포춘비즈니스인사이트 등 보고서 기반 추정.",https://www.fortunebusinessinsights.com/ko/hair-care-market-102555,160000000000000,True,"2024년 글로벌 시장은 2023년 성장률 7~9% 사이를 참고하여 약 160조 원(1,400억 달러 이상)으로 예상. 프리미엄 헤어케어 및 자연성분 제품 수요 증가 반영.",https://www.fortunebusinessinsights.com/ko/hair-care-market-102555
F010506,비데,위생 도기의 일종으로 용변 후 생식기와 항문 주위를 세척하는 데 쓰이는 기구,,,,,,,,,,,,,1400억,False,별도의 추정 필요 없음,https://www.verifiedmarketreports.com/ko/product/home-bidet-market/,,,,,12000억,False,별도의 추정 필요 없음,https://www.verifiedmarketreports.com/ko/product/home-bidet-market/
F010507,칫솔 살균기,높은 열이나 자외선을 가하여 칫솔에 붙은 세균을 죽이는 기기,600000,True,"국내 칫솔살균기 시장 규모에 대한 공식 통계 데이터가 없으므로, 글로벌 시장 규모와 한국 내 칫솔 시장 규모, 그리고 칫솔살균기 시장의 글로벌 성장률(21%)을 바탕으로 추정함. 한국 칫솔 시장 규모 대비 약 1% 내외 칫솔 살균기 점유율과 연평균 성장률을 적용하여 추정.",https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market,720000,True,2022년 추정치에서 글로벌 성장률 21%를 반영하여 국내 시장 규모를 증가 추정함.,https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market,870000,True,2023년 대비 21% 성장을 다시 반영하여 시장 규모를 추정함.,https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market,80000,False,"2021년 글로벌 칫솔 살균기 시장 규모가 8,000만 달러이며(실제 데이터), 21% CAGR 성장률을 적용하여 연도별 시장 규모를 산출함.",https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market,96720,True,2022년 실제 데이터에서 성장률 21%를 적용하여 추정함.,https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market,116992,True,2023년 역시 21% 성장률을 적용하여 추정함.,https://www.databridgemarketresearch.com/ko/reports/global-toothbrush-sterilizer-market
F010508,손 건조기,	손을 씻은 후 빠르게 말릴 수 있도록 공기를 분사하는 전자 장치,12000000,True,"국내 핸드 드라이어 시장의 직접 데이터는 없으나, 관련 화장실 위생용품 시장 규모가 연간 약 1400억 원이며, 손 건조기는 화장실 자동화·위생 개선 제품 중 하나로 시장 점유율 추정 및 연평균 성장률 5% 이상 가정하여 산출함.",https://www.yuhan-kimberly.co.kr/Mobile/Newsroom/NewsView/3229,12600000,True,2022년 대비 연평균 5% 성장률 적용하여 추정.,https://www.yuhan-kimberly.co.kr/Mobile/Newsroom/NewsView/3229,13230000,True,2023년 대비 연평균 5% 성장률 적용하여 추정.,https://www.yuhan-kimberly.co.kr/Mobile/Newsroom/NewsView/3229,2090000000,False,2022년 전 세계 손 건조기 시장 규모 20억 9000만 달러로 정확한 조사 데이터 제공됨.,https://www.businessresearchinsights.com/ko/market-reports/hand-drying-machine-market-101811,2285000000,True,2022년 시장 규모와 연평균 성장률 9.3%를 적용하여 추정함.,https://www.businessresearchinsights.com/ko/market-reports/hand-drying-machine-market-101811,2492000000,True,2023년 시장 규모에 연평균 성장률 9.3% 적용하여 추정함.,https://www.businessresearchinsights.com/ko/market-reports/hand-drying-machine-market-101811
F010509,"마사지, 안마",	신체 피로 해소 및 혈액순환을 돕기 위한 수기 기반 건강관리 서비스,16000000,True,"국내 안마기기 시장 규모는 업계 추정치로 1조6000억원에서 2조원 내외로 안정적이며, 2022~2023년 매출 하락과 정체 상태 반영. 2024년은 6.3% 성장률 적용 추정",https://economist.co.kr/article/view/ecn202412310049,16000000,True,"국내 안마기기 시장 규모는 업계 추정치로 1조6000억원에서 2조원 내외로 안정적이며, 2022~2023년 매출 하락과 정체 상태 반영. 2024년은 6.3% 성장률 적용 추정",https://economist.co.kr/article/view/ecn202412310049,17008000,True,2024년부터 2032년까지 연평균 성장률 6.3% 적용하여 정체 후 점진적 회복 가정하여 추정. 2022~2023년은 업계 추정치 기반 유지 추정,https://economist.co.kr/article/view/ecn202412310049,1011000000,False,"글로벌 마사지 장비 시장은 2023년 101억 1천만 달러로 평가되며, 2024년 2200억 달러 및 2031년 224.7억 달러 예측 정보 혼재 존재. 여기서는 101억 달러 수치를 2022년 기준으로 적용",https://www.databridgemarketresearch.com/ko/reports/global-massage-equipment-market,1117050000,True,"글로벌 시장은 2024년부터 연평균 10.5% 성장 예상, 2023년 수치를 기준으로 2024년부터 성장률 적용 추정",https://www.databridgemarketresearch.com/ko/reports/global-massage-equipment-market,1204800000,True,글로벌 시장 2024년 2200억 달러 평가 및 10.5% CAGR 적용하여 추정,https://www.fortunebusinessinsights.com/ko/massage-equipment-market-109491
F010510,이발기,머리털을 깎아 다듬는 기계,3000000,True,"국내 이발기 시장 직접 데이터가 없어, 전기 헤어 클리퍼 글로벌 시장 규모와 한국 전기 제품 시장 비중 및 성장률을 기반으로 추정함. 2022년 글로벌 전기 헤어 클리퍼 시장은 682백만 달러이며 한국 시장은 글로벌 시장의 약 4.4%로 추정하여 원화로 환산(1,200원/USD 기준)함.",https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952,3300000,True,2022년 추정치에 연평균 성장률 약 10%를 반영하여 추정함.,https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952,3600000,True,2023년 추정치에 연평균 성장률 약 10%를 반영하여 추정함.,https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952,6820000,False,"전기 헤어 클리퍼 글로벌 시장은 2022년부터 2024년까지 공개된 보고서에 따라 682백만 달러이며, 데이터 신뢰도가 높음.",https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952,7550000,True,2022년 데이터를 바탕으로 CAGR 10.54%를 적용하여 산출한 값임.,https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952,8350000,True,2022년 데이터를 바탕으로 CAGR 10.54%를 적용하여 산출한 값임.,https://www.businessresearchinsights.com/ko/market-reports/electric-hair-clipper-market-104952
F010511,전동칫솔,전동력으로 칫솔모를 회전하게 하거나 떨게 하여 이를 닦는 칫솔,36500,True,"국내 전동칫솔 시장은 일반 칫솔 대비 약 39% 점유율을 차지하며, 2023년까지 4~5%의 연평균 성장률로 성장하는 것으로 보고되어 국내 전체 칫솔 시장의 규모와 점유율을 토대로 추정됨. 비비씨 보고서에 따른 2024년 전동칫솔 매출 365억원은 성장률을 반영해 연도별 추정에 활용됨.",https://ssl.pstatic.net/imgstock/upload/research/company/1686179685979.pdf,37960,True,2022년 데이터를 기반으로 4% 내외의 성장률을 적용하여 2023년 시장 규모를 추정함.,https://ssl.pstatic.net/imgstock/upload/research/company/1686179685979.pdf,39500,True,2023년 대비 4% 내외 성장률 유지 가정하에 2024년 시장 규모를 추정함.,https://ssl.pstatic.net/imgstock/upload/research/company/1686179685979.pdf,295000000,False,"글로벌 시장 규모는 2022년에 29억 5천만 달러로 Spherical Insights & Consulting 보고서에 근거하며, 이는 신뢰할 수 있는 시장 조사 결과임.",https://www.sphericalinsights.com/ko/reports/electric-toothbrush-market,307900000,True,2022년 글로벌 시장 규모에 연평균 성장률 4.01%를 적용하여 2023년 시장 규모를 추정함.,https://www.sphericalinsights.com/ko/reports/electric-toothbrush-market,320700000,True,전년 대비 성장률을 유지하여 2024년 시장 규모를 추정함.,https://www.sphericalinsights.com/ko/reports/electric-toothbrush-market
F010512,제모기,피부의 털을 없애는 데 사용하는 기구,20000000,True,"국내 제모기 시장에 대한 직접적인 공식 데이터가 부족하여, 글로벌 시장 데이터를 바탕으로 아시아 태평양 시장 점유율과 한국 시장 규모 비율을 고려해 합리적으로 추정함.",https://www.researchnester.com/kr/reports/epilator-market/2485,22000000,True,아시아 태평양 제모기 시장 및 미용 산업 성장률을 반영하여 2022년 추정 값에서 연평균 성장률 10%를 적용해 추정.,https://www.researchnester.com/kr/reports/epilator-market/2485,24000000,True,2023년 추정치를 바탕으로 시장 성장과 소비자 수요 확대를 고려해 추가 성장률 9%를 반영하여 추정.,https://www.researchnester.com/kr/reports/epilator-market/2485,447710000,False,"2024년 글로벌 제모기 시장 규모가 4억 4,771만 달러로 보고되었으며, 직접 수치 제공됨.",https://www.researchnester.com/kr/reports/epilator-market/2485,469020000,False,"2025년 예상 시장 규모 4억 6,902만 달러 및 CAGR 5.6%를 반영하여 2023년 값을 선형 보간 추정하지 않고 공식 데이터가 없으나 연도별 수치 근접 활용.",https://www.researchnester.com/kr/reports/epilator-market/2485,492000000,False,"보고된 2024년 시장 규모 4억 4,771만 달러를 기준으로 실제 데이터임.",https://www.researchnester.com/kr/reports/epilator-market/2485
F010513,피부관리기,피부를 항상 건강한 상태로 유지할 수 있도록 보살펴 살피기 위한 기기,16000000,True,"2022년 기준 피부미용기기 국내 시장 규모는 약 1조 6천억 원이며, 코로나 팬데믹 이후 홈 뷰티 디바이스 수요 증가와 에이피알 등 주요 기업 매출 증가를 기반으로 2023년과 2024년에 각각 19조 원, 22조 원 규모로 성장한 것으로 추정됨. 관련 산업의 성장률, 시장 점유율 확대 및 소비자 트렌드 반영.",https://seo.goover.ai/report/202503/go-public-report-ko-e3811d07-1343-442e-819a-42a7049023b9-0-0.html,19000000,True,2022년 시장 데이터를 기반으로 삼일PwC 보고서의 연평균 성장률 및 국내 기업 매출 성장 추세를 적용해 2023년 시장 규모를 추정함. 뷰티테크와 홈 뷰티 기기 시장의 확대와 중저가 모델 출시 등이 성장 견인 요인임.,https://seo.goover.ai/report/202503/go-public-report-ko-e3811d07-1343-442e-819a-42a7049023b9-0-0.html,22000000,True,"2023년 추정 규모에 2024년 뷰티디바이스 산업 성장률과 시장 확대를 반영하여 추정. 아모레퍼시픽, LG생활건강 등 대기업 신제품 출시에 따른 수요 증가 영향 고려.",https://www.cosinkorea.com/news/article.html?no=51447,140000000,True,"글로벌 홈 뷰티 디바이스 시장은 2022년 약 140억 달러(약 19조 원) 규모이며, 연평균 26.1% 성장률을 적용하여 2023년 190억 달러, 2024년 230억 달러 규모로 추정함. 글로벌 K-뷰티 트렌드 및 해외 시장 확대, 특히 유럽, 북미, 아시아 시장에서의 높은 성장세 반영.",https://www.cosinkorea.com/news/article.html?no=51447,190000000,True,2022년 글로벌 시장 데이터와 삼일PwC 및 업계 보고서에 기반하여 연평균 성장률과 해외 진출 확대 추세를 반영해 추정. K-뷰티 피부미용기기의 해외 수요 증가가 주요 원인으로 작용함.,https://www.cosinkorea.com/news/article.html?no=51447,230000000,True,"2023년 시장 규모에 글로벌 성장 동향과 K-뷰티 브랜드들의 해외 확장 계획(예: 에이피알, 아모레퍼시픽의 해외 진출 강화) 반영하여 2024년 시장 규모를 추정함.",https://www.cosinkorea.com/news/article.html?no=51447
